timestamp,sensor_id,humidity,temperature (sensor reading),temperature (outdoor),rad_status,insulation_on
4/9/2025 19:35,room,19.5,26.8,N/A,0,0
4/9/2025 19:45,radiator,6.5,43,N/A,0,0
4/9/2025 19:45,room,19.1,27.2,N/A,0,0
4/9/2025 19:55,radiator,6.8,42.6,N/A,0,0
4/9/2025 19:55,room,19,27.3,N/A,0,0
4/9/2025 20:05,radiator,8.3,39.9,N/A,0,0
4/9/2025 20:05,room,19.2,27,N/A,0,0
4/9/2025 20:15,radiator,9.8,36.8,N/A,0,0
4/9/2025 20:15,room,19.8,26.5,N/A,0,0
4/9/2025 20:25,radiator,12.4,33.1,N/A,0,0
4/9/2025 20:25,room,24.2,26.1,N/A,0,0
4/9/2025 20:35,radiator,13.8,31.3,N/A,0,0
4/9/2025 20:35,room,24.4,25.8,N/A,0,0
4/9/2025 20:45,radiator,9.1,37.3,N/A,0,0
4/9/2025 20:45,room,24.1,25.8,N/A,0,0
4/9/2025 20:55,radiator,7.5,40.8,N/A,0,0
4/9/2025 20:55,room,19.4,26.4,N/A,0,0
4/9/2025 21:05,radiator,6.9,42.1,N/A,0,0
4/9/2025 21:05,room,18.8,27.1,N/A,0,0
4/9/2025 21:15,radiator,6.6,42.4,N/A,0,0
4/9/2025 21:15,room,18.2,27.3,N/A,0,0
4/9/2025 21:25,radiator,6.1,43.1,N/A,0,0
4/9/2025 21:25,room,17.9,27.5,N/A,0,0
4/9/2025 21:35,radiator,7,40.6,N/A,0,0
4/9/2025 21:35,room,18,27.2,N/A,0,0
4/9/2025 21:45,radiator,9.400001,36.4,N/A,0,0
4/9/2025 21:45,room,18.2,26.7,N/A,0,0
4/9/2025 21:55,radiator,11.2,33.7,N/A,0,0
4/9/2025 21:55,room,18.5,26.2,N/A,0,0
4/9/2025 22:05,radiator,12.4,31.5,N/A,0,0
4/9/2025 22:05,room,18.6,25.9,N/A,0,0
4/9/2025 22:15,radiator,13,30.4,N/A,0,0
4/9/2025 22:15,room,18.6,25.6,N/A,0,0
4/9/2025 22:25,radiator,10.3,34.1,N/A,0,0
4/9/2025 22:26,room,18.4,25.6,N/A,0,0
4/9/2025 22:35,radiator,8.5,36.7,N/A,0,0
4/9/2025 22:36,room,18.1,25.8,N/A,0,0
4/9/2025 22:45,radiator,9.2,35.2,N/A,0,0
4/9/2025 22:46,room,18,25.7,N/A,0,0
4/9/2025 22:55,radiator,10.8,32.1,N/A,0,0
4/9/2025 22:56,room,18.1,25.5,N/A,0,0
4/9/2025 23:05,radiator,13.5,28.7,N/A,0,0
