timestamp,sensor_id,humidity,temperature (sensor reading),temperature (outdoor),rad_status,insulation_on
4/25/2025 15:50,central,9.2,75.7,N/A,1,1
4/25/2025 15:51,room,41.5,27.7,N/A,1,1
4/25/2025 15:51,central,14.4,52.5,N/A,1,1
4/25/2025 15:53,radiator,17,40.1,N/A,1,1
4/27/2025 15:04,room,27.6,26.1,N/A,1,1
4/27/2025 15:14,room,27.5,26.1,N/A,1,1
4/27/2025 15:24,room,27.5,26.1,N/A,1,1
4/27/2025 15:34,room,27.3,26.1,N/A,1,1
4/27/2025 15:44,room,27.3,26.2,N/A,1,1
4/27/2025 15:54,room,27.3,26.1,N/A,1,1
4/27/2025 16:04,room,27.3,26.1,N/A,1,1
