timestamp,sensor_id,humidity,temperature (sensor reading),temperature (outdoor)
2025-04-09 07:34:40,radiator,33.0,13.0,N/A
2025-04-09 07:35:06,room,17.8,21.5,N/A
2025-04-09 07:44:40,radiator,33.2,13.0,N/A
2025-04-09 07:45:07,room,17.8,21.5,N/A
2025-04-09 07:54:41,radiator,33.4,13.0,N/A
2025-04-09 07:55:07,room,18.0,21.5,N/A
2025-04-09 08:04:42,radiator,33.5,13.1,N/A
2025-04-09 08:05:08,room,18.1,21.5,N/A
2025-04-09 08:14:43,radiator,33.9,13.0,N/A
2025-04-09 08:15:08,room,18.2,21.5,N/A
2025-04-09 08:24:43,radiator,34.0,13.0,N/A
2025-04-09 08:25:09,room,18.3,21.5,N/A
2025-04-09 08:34:44,radiator,33.5,13.0,N/A
2025-04-09 08:35:10,room,18.3,21.5,N/A
2025-04-09 08:44:45,radiator,34.3,12.9,N/A
2025-04-09 08:45:10,room,18.4,21.5,N/A
2025-04-09 08:54:45,radiator,34.6,12.9,N/A
2025-04-09 08:55:11,room,18.5,21.5,N/A
2025-04-09 09:04:46,radiator,34.8,12.9,N/A
2025-04-09 09:05:11,room,18.7,21.4,N/A
2025-04-09 09:14:47,radiator,35.1,12.7,N/A
2025-04-09 09:15:12,room,18.8,21.4,N/A
2025-04-09 09:24:47,radiator,34.7,13.0,N/A
2025-04-09 09:25:13,room,18.8,21.5,N/A
2025-04-09 09:34:48,radiator,34.6,13.1,N/A
2025-04-09 09:35:13,room,18.9,21.5,N/A
2025-04-09 09:44:49,radiator,34.6,13.1,N/A
2025-04-09 09:45:14,room,18.9,21.5,N/A
2025-04-09 09:54:49,radiator,34.6,13.0,N/A
2025-04-09 09:55:14,room,18.9,21.5,N/A
2025-04-09 10:04:50,radiator,34.8,12.8,N/A
2025-04-09 10:05:15,room,18.9,21.5,N/A
