time_stamp,temperature
2025-04-23T14:20:00-04:00,81
2025-04-23T14:30:00-04:00,80.599
2025-04-23T14:40:00-04:00,82
2025-04-23T14:50:00-04:00,82
2025-04-23T15:00:00-04:00,81.599
2025-04-23T15:10:00-04:00,82
2025-04-23T15:20:00-04:00,81.4
2025-04-23T15:30:00-04:00,81.2
2025-04-23T15:40:00-04:00,81.599
2025-04-23T15:50:00-04:00,81.4
2025-04-23T16:00:00-04:00,81.799
2025-04-23T16:10:00-04:00,82
2025-04-23T16:20:00-04:00,81.799
2025-04-23T16:30:00-04:00,82
2025-04-23T16:40:00-04:00,82.4
2025-04-23T16:50:00-04:00,82.599
2025-04-23T17:00:00-04:00,82.4
2025-04-23T17:10:00-04:00,82.599
2025-04-23T17:20:00-04:00,82.4
2025-04-23T17:30:00-04:00,82.4
2025-04-23T17:40:00-04:00,82.599
2025-04-23T17:50:00-04:00,82.2
2025-04-23T18:00:00-04:00,82
2025-04-23T18:10:00-04:00,82
2025-04-23T18:20:00-04:00,81.2
2025-04-23T18:30:00-04:00,82
2025-04-23T18:40:00-04:00,82
2025-04-23T18:50:00-04:00,81.4
2025-04-23T19:00:00-04:00,82
2025-04-23T19:10:00-04:00,81.2
2025-04-23T19:20:00-04:00,81
2025-04-23T19:30:00-04:00,81
2025-04-23T19:40:00-04:00,80.599
2025-04-23T19:50:00-04:00,80
2025-04-23T20:00:00-04:00,80
2025-04-23T20:10:00-04:00,79.4
2025-04-23T20:20:00-04:00,79.4
2025-04-23T20:30:00-04:00,79.799
2025-04-23T20:40:00-04:00,80
2025-04-23T20:50:00-04:00,79.4
2025-04-23T21:00:00-04:00,79
2025-04-23T21:10:00-04:00,79
2025-04-23T21:20:00-04:00,79
2025-04-23T21:30:00-04:00,78
2025-04-23T21:40:00-04:00,77.799
2025-04-23T21:50:00-04:00,78
2025-04-23T22:00:00-04:00,77.4
2025-04-23T22:10:00-04:00,77.2
2025-04-23T22:20:00-04:00,77.2
2025-04-23T22:30:00-04:00,76.599
2025-04-23T22:40:00-04:00,76
2025-04-23T22:50:00-04:00,76.2
2025-04-23T23:00:00-04:00,75.4
2025-04-23T23:10:00-04:00,75
2025-04-23T23:20:00-04:00,74.4
2025-04-23T23:30:00-04:00,74.599
2025-04-23T23:40:00-04:00,74
2025-04-23T23:50:00-04:00,73.2
2025-04-24T00:00:00-04:00,73
2025-04-24T00:10:00-04:00,73.2
2025-04-24T00:20:00-04:00,73.2
2025-04-24T00:30:00-04:00,72.799
2025-04-24T00:40:00-04:00,72.2
2025-04-24T00:50:00-04:00,72
2025-04-24T01:00:00-04:00,71.599
2025-04-24T01:10:00-04:00,71.2
2025-04-24T01:20:00-04:00,71.599
2025-04-24T01:30:00-04:00,71.2
2025-04-24T01:40:00-04:00,70.2
2025-04-24T01:50:00-04:00,70
2025-04-24T02:00:00-04:00,70
2025-04-24T02:10:00-04:00,69.599
2025-04-24T02:20:00-04:00,69.4
2025-04-24T02:30:00-04:00,69.2
2025-04-24T02:40:00-04:00,69.599
2025-04-24T02:50:00-04:00,69.4
2025-04-24T03:00:00-04:00,68.799
2025-04-24T03:10:00-04:00,68.799
2025-04-24T03:20:00-04:00,69.2
2025-04-24T03:30:00-04:00,69
2025-04-24T03:40:00-04:00,69
2025-04-24T03:50:00-04:00,68
2025-04-24T04:00:00-04:00,68
2025-04-24T04:10:00-04:00,68.2
2025-04-24T04:20:00-04:00,68
2025-04-24T04:30:00-04:00,67
2025-04-24T04:40:00-04:00,67
2025-04-24T04:50:00-04:00,66.2
2025-04-24T05:00:00-04:00,66.2
2025-04-24T05:10:00-04:00,66.4
2025-04-24T05:20:00-04:00,66
2025-04-24T05:30:00-04:00,65.2
2025-04-24T05:40:00-04:00,65
2025-04-24T05:50:00-04:00,65
2025-04-24T06:00:00-04:00,65
2025-04-24T06:10:00-04:00,65
2025-04-24T06:20:00-04:00,65
2025-04-24T06:30:00-04:00,65
2025-04-24T06:40:00-04:00,64.2
2025-04-24T06:50:00-04:00,64.799
2025-04-24T07:00:00-04:00,65.2
2025-04-24T07:10:00-04:00,65.799
2025-04-24T07:20:00-04:00,66.4
2025-04-24T07:30:00-04:00,67.4
2025-04-24T07:40:00-04:00,68.4
2025-04-24T07:50:00-04:00,69.2
2025-04-24T08:00:00-04:00,70.4
2025-04-24T08:10:00-04:00,73.4
2025-04-24T08:20:00-04:00,75.4
2025-04-24T08:30:00-04:00,77.4
2025-04-24T08:40:00-04:00,79.799
2025-04-24T08:50:00-04:00,83.599
2025-04-24T09:00:00-04:00,86.25
2025-04-24T09:10:00-04:00,87.799
2025-04-24T09:20:00-04:00,89.4
2025-04-24T09:30:00-04:00,90
2025-04-24T09:40:00-04:00,91.4
2025-04-24T09:50:00-04:00,93.799
2025-04-24T10:00:00-04:00,96.799
2025-04-24T10:10:00-04:00,98
2025-04-24T10:20:00-04:00,99
2025-04-24T10:30:00-04:00,99.599
2025-04-24T10:40:00-04:00,100.2
2025-04-24T10:50:00-04:00,98.4
2025-04-24T11:00:00-04:00,100
2025-04-24T11:10:00-04:00,99.599
2025-04-24T11:20:00-04:00,98.799
2025-04-24T11:30:00-04:00,97.599
2025-04-24T11:40:00-04:00,94.799
2025-04-24T11:50:00-04:00,92.799
2025-04-24T12:00:00-04:00,90.599
2025-04-24T12:10:00-04:00,89.799
2025-04-24T12:20:00-04:00,88.599
2025-04-24T12:30:00-04:00,88.2
2025-04-24T12:40:00-04:00,87.599
2025-04-24T12:50:00-04:00,87.4
2025-04-24T13:00:00-04:00,87
2025-04-24T13:10:00-04:00,87.2
2025-04-24T13:20:00-04:00,87.2
2025-04-24T13:30:00-04:00,87.2
2025-04-24T13:40:00-04:00,87.799
2025-04-24T13:50:00-04:00,87.2
2025-04-24T14:00:00-04:00,87
2025-04-24T14:10:00-04:00,87
2025-04-24T14:20:00-04:00,87.2
2025-04-24T14:30:00-04:00,88
2025-04-24T14:40:00-04:00,88
2025-04-24T14:50:00-04:00,87.599
2025-04-24T15:00:00-04:00,87.599
2025-04-24T15:10:00-04:00,87.799
2025-04-24T15:20:00-04:00,87.2
2025-04-24T15:30:00-04:00,88
2025-04-24T15:40:00-04:00,87.799
2025-04-24T15:50:00-04:00,87.799
2025-04-24T16:00:00-04:00,88.2
2025-04-24T16:10:00-04:00,88.4
2025-04-24T16:20:00-04:00,88.2
2025-04-24T16:30:00-04:00,87.599
2025-04-24T16:40:00-04:00,88
2025-04-24T16:50:00-04:00,87.799
2025-04-24T17:00:00-04:00,87.4
2025-04-24T17:10:00-04:00,87.599
2025-04-24T17:20:00-04:00,87.799
2025-04-24T17:30:00-04:00,87.2
2025-04-24T17:40:00-04:00,87
2025-04-24T17:50:00-04:00,87
2025-04-24T18:00:00-04:00,87.2
2025-04-24T18:10:00-04:00,87
2025-04-24T18:20:00-04:00,87
2025-04-24T18:30:00-04:00,87
2025-04-24T18:40:00-04:00,86.799
2025-04-24T18:50:00-04:00,86.799
2025-04-24T19:00:00-04:00,86.799
2025-04-24T19:10:00-04:00,86.799
2025-04-24T19:20:00-04:00,86.599
2025-04-24T19:30:00-04:00,86
2025-04-24T19:40:00-04:00,86
2025-04-24T19:50:00-04:00,85.599
2025-04-24T20:00:00-04:00,85.2
2025-04-24T20:10:00-04:00,85
2025-04-24T20:20:00-04:00,85
2025-04-24T20:30:00-04:00,85.2
2025-04-24T20:40:00-04:00,85
2025-04-24T20:50:00-04:00,84.799
2025-04-24T21:00:00-04:00,84.599
2025-04-24T21:10:00-04:00,84
2025-04-24T21:20:00-04:00,84
2025-04-24T21:30:00-04:00,84
2025-04-24T21:40:00-04:00,83.4
2025-04-24T21:50:00-04:00,82.4
2025-04-24T22:00:00-04:00,81.2
2025-04-24T22:10:00-04:00,80.599
2025-04-24T22:20:00-04:00,80
2025-04-24T22:30:00-04:00,80
2025-04-24T22:40:00-04:00,80.2
2025-04-24T22:50:00-04:00,79.2
2025-04-24T23:00:00-04:00,78.4
2025-04-24T23:10:00-04:00,77.799
2025-04-24T23:20:00-04:00,78
2025-04-24T23:30:00-04:00,78.2
2025-04-24T23:40:00-04:00,77.799
2025-04-24T23:50:00-04:00,77.799
2025-04-25T00:00:00-04:00,77
2025-04-25T00:10:00-04:00,77.4
2025-04-25T00:20:00-04:00,77
2025-04-25T00:30:00-04:00,77.2
2025-04-25T00:40:00-04:00,78
2025-04-25T00:50:00-04:00,78
2025-04-25T01:00:00-04:00,78
2025-04-25T01:10:00-04:00,78.2
2025-04-25T01:20:00-04:00,77.599
2025-04-25T01:30:00-04:00,77.4
2025-04-25T01:40:00-04:00,77.2
2025-04-25T01:50:00-04:00,77
2025-04-25T02:00:00-04:00,76.799
2025-04-25T02:10:00-04:00,76.799
2025-04-25T02:20:00-04:00,77
2025-04-25T02:30:00-04:00,77
2025-04-25T02:40:00-04:00,77
2025-04-25T02:50:00-04:00,77
2025-04-25T03:00:00-04:00,77
2025-04-25T03:10:00-04:00,76.599
2025-04-25T03:20:00-04:00,76
2025-04-25T03:30:00-04:00,76.599
2025-04-25T03:40:00-04:00,76
2025-04-25T03:50:00-04:00,76
2025-04-25T04:00:00-04:00,76
2025-04-25T04:10:00-04:00,76
2025-04-25T04:20:00-04:00,76
2025-04-25T04:30:00-04:00,76
2025-04-25T04:40:00-04:00,75.799
2025-04-25T04:50:00-04:00,76
2025-04-25T05:00:00-04:00,75.4
2025-04-25T05:10:00-04:00,75.2
2025-04-25T05:20:00-04:00,75.599
2025-04-25T05:30:00-04:00,75.4
2025-04-25T05:40:00-04:00,75.2
2025-04-25T05:50:00-04:00,75.2
2025-04-25T06:00:00-04:00,75
2025-04-25T06:10:00-04:00,75
2025-04-25T06:20:00-04:00,75
2025-04-25T06:30:00-04:00,75
2025-04-25T06:40:00-04:00,75.2
2025-04-25T06:50:00-04:00,74.799
2025-04-25T07:00:00-04:00,74
2025-04-25T07:10:00-04:00,74.2
2025-04-25T07:20:00-04:00,74.2
2025-04-25T07:30:00-04:00,74
2025-04-25T07:40:00-04:00,74
2025-04-25T07:50:00-04:00,74
2025-04-25T08:00:00-04:00,74
2025-04-25T08:10:00-04:00,73.799
2025-04-25T08:20:00-04:00,73.799
2025-04-25T08:30:00-04:00,74
2025-04-25T08:40:00-04:00,74.2
2025-04-25T08:50:00-04:00,75.2
2025-04-25T09:00:00-04:00,76.4
2025-04-25T09:10:00-04:00,76
2025-04-25T09:20:00-04:00,76
2025-04-25T09:30:00-04:00,76
2025-04-25T09:40:00-04:00,76.4
2025-04-25T09:50:00-04:00,76.2
2025-04-25T10:00:00-04:00,76.599
2025-04-25T10:10:00-04:00,76.4
2025-04-25T10:20:00-04:00,76.799
2025-04-25T10:30:00-04:00,77
2025-04-25T10:40:00-04:00,76.799
2025-04-25T10:50:00-04:00,76.599
2025-04-25T11:00:00-04:00,76.4
2025-04-25T11:10:00-04:00,76.799
2025-04-25T11:20:00-04:00,77
2025-04-25T11:30:00-04:00,76.599
2025-04-25T11:40:00-04:00,76.2
2025-04-25T11:50:00-04:00,76
2025-04-25T12:00:00-04:00,75
2025-04-25T12:10:00-04:00,75
2025-04-25T12:20:00-04:00,74.599
2025-04-25T12:30:00-04:00,74.799
2025-04-25T12:40:00-04:00,74.4
2025-04-25T12:50:00-04:00,73.4
2025-04-25T13:00:00-04:00,71.799
2025-04-25T13:10:00-04:00,72
2025-04-25T13:20:00-04:00,71.799
2025-04-25T13:30:00-04:00,72.4
2025-04-25T13:40:00-04:00,73.799
2025-04-25T13:50:00-04:00,74.4
2025-04-25T14:00:00-04:00,75
2025-04-25T14:10:00-04:00,75.2
2025-04-25T14:20:00-04:00,76
2025-04-25T14:30:00-04:00,76.599
2025-04-25T14:40:00-04:00,77.4
2025-04-25T14:50:00-04:00,77
2025-04-25T15:00:00-04:00,77.799
2025-04-25T15:10:00-04:00,78
2025-04-25T15:20:00-04:00,78
2025-04-25T15:30:00-04:00,78
2025-04-25T15:40:00-04:00,78.4
2025-04-25T15:50:00-04:00,79
2025-04-25T16:00:00-04:00,78.799
2025-04-25T16:10:00-04:00,79.2
2025-04-25T16:20:00-04:00,79.4
2025-04-25T16:30:00-04:00,79.599
2025-04-25T16:40:00-04:00,79.2
2025-04-25T16:50:00-04:00,79
2025-04-25T17:00:00-04:00,79.799
2025-04-25T17:10:00-04:00,79.799
2025-04-25T17:20:00-04:00,79.599
2025-04-25T17:30:00-04:00,80.2
2025-04-25T17:40:00-04:00,80
2025-04-25T17:50:00-04:00,80
2025-04-25T18:00:00-04:00,79
2025-04-25T18:10:00-04:00,77.599
2025-04-25T18:20:00-04:00,76.599
2025-04-25T18:30:00-04:00,75.4
2025-04-25T18:40:00-04:00,75
2025-04-25T18:50:00-04:00,75.2
2025-04-25T19:00:00-04:00,75
2025-04-25T19:10:00-04:00,75
2025-04-25T19:20:00-04:00,74.2
2025-04-25T19:30:00-04:00,74.2
2025-04-25T19:40:00-04:00,74.2
2025-04-25T19:50:00-04:00,74
2025-04-25T20:00:00-04:00,74
2025-04-25T20:10:00-04:00,74
2025-04-25T20:20:00-04:00,74
2025-04-25T20:30:00-04:00,74
2025-04-25T20:40:00-04:00,73.799
2025-04-25T20:50:00-04:00,73
2025-04-25T21:00:00-04:00,73.599
2025-04-25T21:10:00-04:00,74
2025-04-25T21:20:00-04:00,73.4
2025-04-25T21:30:00-04:00,73.4
2025-04-25T21:40:00-04:00,74
2025-04-25T21:50:00-04:00,73
2025-04-25T22:00:00-04:00,73.599
2025-04-25T22:10:00-04:00,73.4
2025-04-25T22:20:00-04:00,73
2025-04-25T22:30:00-04:00,73
2025-04-25T22:40:00-04:00,73
2025-04-25T22:50:00-04:00,72.599
2025-04-25T23:00:00-04:00,72
2025-04-25T23:10:00-04:00,72
2025-04-25T23:20:00-04:00,72
2025-04-25T23:30:00-04:00,72
2025-04-25T23:40:00-04:00,72
2025-04-25T23:50:00-04:00,72.2
2025-04-26T00:00:00-04:00,72
2025-04-26T00:10:00-04:00,72
2025-04-26T00:20:00-04:00,71
2025-04-26T00:30:00-04:00,71
2025-04-26T00:40:00-04:00,71
2025-04-26T00:50:00-04:00,71
2025-04-26T01:00:00-04:00,71
2025-04-26T01:10:00-04:00,70.2
2025-04-26T01:20:00-04:00,70
2025-04-26T01:30:00-04:00,69.799
2025-04-26T01:40:00-04:00,70
2025-04-26T01:50:00-04:00,70
2025-04-26T02:00:00-04:00,70.4
2025-04-26T02:10:00-04:00,70.4
2025-04-26T02:20:00-04:00,71
2025-04-26T02:30:00-04:00,71
2025-04-26T02:40:00-04:00,71
2025-04-26T02:50:00-04:00,71
2025-04-26T03:00:00-04:00,71
2025-04-26T03:10:00-04:00,71
2025-04-26T03:20:00-04:00,71
2025-04-26T03:30:00-04:00,71
2025-04-26T03:40:00-04:00,71
2025-04-26T03:50:00-04:00,71
2025-04-26T04:00:00-04:00,71.2
2025-04-26T04:10:00-04:00,71.2
2025-04-26T04:20:00-04:00,71.2
2025-04-26T04:30:00-04:00,71.799
2025-04-26T04:40:00-04:00,71.799
2025-04-26T04:50:00-04:00,71.599
2025-04-26T05:00:00-04:00,71.599
2025-04-26T05:10:00-04:00,71.799
2025-04-26T05:20:00-04:00,71.599
2025-04-26T05:30:00-04:00,72
2025-04-26T05:40:00-04:00,71.599
2025-04-26T05:50:00-04:00,71
2025-04-26T06:00:00-04:00,71
2025-04-26T06:10:00-04:00,71
2025-04-26T06:20:00-04:00,71
2025-04-26T06:30:00-04:00,71
2025-04-26T06:40:00-04:00,70.4
2025-04-26T06:50:00-04:00,70.4
2025-04-26T07:00:00-04:00,71
2025-04-26T07:10:00-04:00,70.799
2025-04-26T07:20:00-04:00,70.599
2025-04-26T07:30:00-04:00,70.799
2025-04-26T07:40:00-04:00,70.799
2025-04-26T07:50:00-04:00,70
2025-04-26T08:00:00-04:00,70
2025-04-26T08:10:00-04:00,70
2025-04-26T08:20:00-04:00,70
2025-04-26T08:30:00-04:00,70
2025-04-26T08:40:00-04:00,70
2025-04-26T08:50:00-04:00,70
2025-04-26T09:00:00-04:00,70.2
2025-04-26T09:10:00-04:00,70.2
2025-04-26T09:20:00-04:00,70
2025-04-26T09:30:00-04:00,70
2025-04-26T09:40:00-04:00,70.2
2025-04-26T09:50:00-04:00,70
2025-04-26T10:00:00-04:00,69.2
2025-04-26T10:10:00-04:00,68.799
2025-04-26T10:20:00-04:00,67.2
2025-04-26T10:30:00-04:00,66.2
2025-04-26T10:40:00-04:00,65.599
2025-04-26T10:50:00-04:00,64.4
2025-04-26T11:00:00-04:00,63.6
2025-04-26T11:10:00-04:00,62.799
2025-04-26T11:20:00-04:00,62.2
2025-04-26T11:30:00-04:00,62
2025-04-26T11:40:00-04:00,61.399
2025-04-26T11:50:00-04:00,61.2
2025-04-26T12:00:00-04:00,61.399
2025-04-26T12:10:00-04:00,61.2
2025-04-26T12:20:00-04:00,61
2025-04-26T12:30:00-04:00,60.799
2025-04-26T12:40:00-04:00,60.399
2025-04-26T12:50:00-04:00,60.399
2025-04-26T13:00:00-04:00,60.399
2025-04-26T13:10:00-04:00,60.6
2025-04-26T13:20:00-04:00,61.2
2025-04-26T13:30:00-04:00,60.6
2025-04-26T13:40:00-04:00,60
2025-04-26T13:50:00-04:00,60
2025-04-26T14:00:00-04:00,60
2025-04-26T14:10:00-04:00,60.399
2025-04-26T14:20:00-04:00,60.6
2025-04-26T14:30:00-04:00,61.2
2025-04-26T14:40:00-04:00,61
2025-04-26T14:50:00-04:00,61
2025-04-26T15:00:00-04:00,60.799
2025-04-26T15:10:00-04:00,60.2
2025-04-26T15:20:00-04:00,60
2025-04-26T15:30:00-04:00,59.799
2025-04-26T15:40:00-04:00,60
2025-04-26T15:50:00-04:00,60
2025-04-26T16:00:00-04:00,59.799
2025-04-26T16:10:00-04:00,59.6
2025-04-26T16:20:00-04:00,60
2025-04-26T16:30:00-04:00,59.399
2025-04-26T16:40:00-04:00,59.6
2025-04-26T16:50:00-04:00,59
2025-04-26T17:00:00-04:00,59.6
2025-04-26T17:10:00-04:00,59
2025-04-26T17:20:00-04:00,59
2025-04-26T17:30:00-04:00,59
2025-04-26T17:40:00-04:00,59
2025-04-26T17:50:00-04:00,59
2025-04-26T18:00:00-04:00,59
2025-04-26T18:10:00-04:00,58.6
2025-04-26T18:20:00-04:00,58
2025-04-26T18:30:00-04:00,58
2025-04-26T18:40:00-04:00,57.799
2025-04-26T18:50:00-04:00,57.2
2025-04-26T19:00:00-04:00,57
2025-04-26T19:10:00-04:00,57.399
2025-04-26T19:20:00-04:00,57.2
2025-04-26T19:30:00-04:00,56.799
2025-04-26T19:40:00-04:00,56.2
2025-04-26T19:50:00-04:00,56
2025-04-26T20:00:00-04:00,56
2025-04-26T20:10:00-04:00,56.399
2025-04-26T20:20:00-04:00,56.2
2025-04-26T20:30:00-04:00,56.2
2025-04-26T20:40:00-04:00,56
2025-04-26T20:50:00-04:00,56.2
2025-04-26T21:00:00-04:00,56.2
2025-04-26T21:10:00-04:00,56
2025-04-26T21:20:00-04:00,56
2025-04-26T21:30:00-04:00,56
2025-04-26T21:40:00-04:00,55.799
2025-04-26T21:50:00-04:00,56
2025-04-26T22:00:00-04:00,56
2025-04-26T22:10:00-04:00,55.799
2025-04-26T22:20:00-04:00,55.6
2025-04-26T22:30:00-04:00,55.6
2025-04-26T22:40:00-04:00,55
2025-04-26T22:50:00-04:00,55
2025-04-26T23:00:00-04:00,55
2025-04-26T23:10:00-04:00,55
2025-04-26T23:20:00-04:00,54
2025-04-26T23:30:00-04:00,54
2025-04-26T23:40:00-04:00,54
2025-04-26T23:50:00-04:00,54
2025-04-27T00:00:00-04:00,53.799
2025-04-27T00:10:00-04:00,54
2025-04-27T00:20:00-04:00,53.6
2025-04-27T00:30:00-04:00,53.6
2025-04-27T00:40:00-04:00,53.399
2025-04-27T00:50:00-04:00,53
2025-04-27T01:00:00-04:00,53.2
2025-04-27T01:10:00-04:00,53
2025-04-27T01:20:00-04:00,53
2025-04-27T01:30:00-04:00,52.799
2025-04-27T01:40:00-04:00,53
2025-04-27T01:50:00-04:00,52.399
2025-04-27T02:00:00-04:00,52
2025-04-27T02:10:00-04:00,52
2025-04-27T02:20:00-04:00,52
2025-04-27T02:30:00-04:00,52
2025-04-27T02:40:00-04:00,51.2
2025-04-27T02:50:00-04:00,51
2025-04-27T03:00:00-04:00,51.2
2025-04-27T03:10:00-04:00,51
2025-04-27T03:20:00-04:00,51
2025-04-27T03:30:00-04:00,51
2025-04-27T03:40:00-04:00,51
2025-04-27T03:50:00-04:00,50.399
2025-04-27T04:00:00-04:00,50.399
2025-04-27T04:10:00-04:00,50
2025-04-27T04:20:00-04:00,50.2
2025-04-27T04:30:00-04:00,50.2
2025-04-27T04:40:00-04:00,49.799
2025-04-27T04:50:00-04:00,49.799
2025-04-27T05:00:00-04:00,49.799
2025-04-27T05:10:00-04:00,49.799
2025-04-27T05:20:00-04:00,49.799
2025-04-27T05:30:00-04:00,49.399
2025-04-27T05:40:00-04:00,49.2
2025-04-27T05:50:00-04:00,49
2025-04-27T06:00:00-04:00,48.6
2025-04-27T06:10:00-04:00,49
2025-04-27T06:20:00-04:00,48.799
2025-04-27T06:30:00-04:00,48.6
2025-04-27T06:40:00-04:00,48.799
2025-04-27T06:50:00-04:00,48.799
2025-04-27T07:00:00-04:00,49
2025-04-27T07:10:00-04:00,49.2
2025-04-27T07:20:00-04:00,50
2025-04-27T07:30:00-04:00,50.799
2025-04-27T07:40:00-04:00,51.399
2025-04-27T07:50:00-04:00,52.6
2025-04-27T08:00:00-04:00,55.2
2025-04-27T08:10:00-04:00,58.6
2025-04-27T08:20:00-04:00,64
2025-04-27T08:30:00-04:00,68.2
2025-04-27T08:40:00-04:00,70.799
2025-04-27T08:50:00-04:00,72.599
2025-04-27T09:00:00-04:00,75.4
2025-04-27T09:10:00-04:00,76.799
2025-04-27T09:20:00-04:00,78.599
2025-04-27T09:30:00-04:00,80
2025-04-27T09:40:00-04:00,80.599
2025-04-27T09:50:00-04:00,80.599
2025-04-27T10:00:00-04:00,82.799
2025-04-27T10:10:00-04:00,84
2025-04-27T10:20:00-04:00,85.4
2025-04-27T10:30:00-04:00,85.2
2025-04-27T10:40:00-04:00,84.799
2025-04-27T10:50:00-04:00,84.599
2025-04-27T11:00:00-04:00,83.4
2025-04-27T11:10:00-04:00,83.4
2025-04-27T11:20:00-04:00,82.2
2025-04-27T11:30:00-04:00,81.2
2025-04-27T11:40:00-04:00,78.2
2025-04-27T11:50:00-04:00,75.2
2025-04-27T12:00:00-04:00,74.2
2025-04-27T12:10:00-04:00,71.799
2025-04-27T12:20:00-04:00,71
2025-04-27T12:30:00-04:00,70
2025-04-27T12:40:00-04:00,69.4
2025-04-27T12:50:00-04:00,69.2
2025-04-27T13:00:00-04:00,69.2
2025-04-27T13:10:00-04:00,69
2025-04-27T13:20:00-04:00,69
2025-04-27T13:30:00-04:00,69
2025-04-27T13:40:00-04:00,69
2025-04-27T13:50:00-04:00,69
2025-04-27T14:00:00-04:00,69
2025-04-27T14:10:00-04:00,69.4
2025-04-27T14:20:00-04:00,69
2025-04-27T14:30:00-04:00,69.4
2025-04-27T14:40:00-04:00,69.4
2025-04-27T14:50:00-04:00,69.4
2025-04-27T15:00:00-04:00,69.4
2025-04-27T15:10:00-04:00,70
2025-04-27T15:20:00-04:00,69.599
2025-04-27T15:30:00-04:00,69.599
2025-04-27T15:40:00-04:00,69.799
2025-04-27T15:50:00-04:00,70
2025-04-27T16:00:00-04:00,70
2025-04-27T16:10:00-04:00,70
2025-04-27T16:20:00-04:00,70
2025-04-27T16:30:00-04:00,70
2025-04-27T16:40:00-04:00,69.799
2025-04-27T16:50:00-04:00,69.599
2025-04-27T17:00:00-04:00,70
2025-04-27T17:10:00-04:00,70
2025-04-27T17:20:00-04:00,70
2025-04-27T17:30:00-04:00,70
2025-04-27T17:40:00-04:00,69.799
2025-04-27T17:50:00-04:00,69.799
2025-04-27T18:00:00-04:00,69.2
2025-04-27T18:10:00-04:00,69.2
2025-04-27T18:20:00-04:00,69
2025-04-27T18:30:00-04:00,69
2025-04-27T18:40:00-04:00,68.799
2025-04-27T18:50:00-04:00,68.599
2025-04-27T19:00:00-04:00,68
2025-04-27T19:10:00-04:00,68
2025-04-27T19:20:00-04:00,68
2025-04-27T19:30:00-04:00,67.4
2025-04-27T19:40:00-04:00,67.2
2025-04-27T19:50:00-04:00,67
2025-04-27T20:00:00-04:00,66.799
2025-04-27T20:10:00-04:00,66.599
2025-04-27T20:20:00-04:00,66
2025-04-27T20:30:00-04:00,65.4
2025-04-27T20:40:00-04:00,65.2
2025-04-27T20:50:00-04:00,65
2025-04-27T21:00:00-04:00,64.2
2025-04-27T21:10:00-04:00,64.2
2025-04-27T21:20:00-04:00,64
2025-04-27T21:30:00-04:00,63.799
2025-04-27T21:40:00-04:00,63.2
2025-04-27T21:50:00-04:00,63
2025-04-27T22:00:00-04:00,62.6
2025-04-27T22:10:00-04:00,62.799
2025-04-27T22:20:00-04:00,62
2025-04-27T22:30:00-04:00,62
2025-04-27T22:40:00-04:00,62
2025-04-27T22:50:00-04:00,62
2025-04-27T23:00:00-04:00,62
2025-04-27T23:10:00-04:00,62
2025-04-27T23:20:00-04:00,61.799
2025-04-27T23:30:00-04:00,61.399
2025-04-27T23:40:00-04:00,61
2025-04-27T23:50:00-04:00,61
2025-04-28T00:00:00-04:00,61
2025-04-28T00:10:00-04:00,60.2
2025-04-28T00:20:00-04:00,60.2
2025-04-28T00:30:00-04:00,60
2025-04-28T00:40:00-04:00,59.2
2025-04-28T00:50:00-04:00,59
2025-04-28T01:00:00-04:00,58.6
2025-04-28T01:10:00-04:00,58
2025-04-28T01:20:00-04:00,58
2025-04-28T01:30:00-04:00,57.6
2025-04-28T01:40:00-04:00,57.399
2025-04-28T01:50:00-04:00,57
2025-04-28T02:00:00-04:00,57
2025-04-28T02:10:00-04:00,56
2025-04-28T02:20:00-04:00,56.2
2025-04-28T02:30:00-04:00,56
2025-04-28T02:40:00-04:00,55.2
2025-04-28T02:50:00-04:00,55
2025-04-28T03:00:00-04:00,55.799
2025-04-28T03:10:00-04:00,55
2025-04-28T03:20:00-04:00,54.2
2025-04-28T03:30:00-04:00,54
2025-04-28T03:40:00-04:00,55
2025-04-28T03:50:00-04:00,54.6
2025-04-28T04:00:00-04:00,54
2025-04-28T04:10:00-04:00,53.2
2025-04-28T04:20:00-04:00,53.2
2025-04-28T04:30:00-04:00,53
2025-04-28T04:40:00-04:00,53
2025-04-28T04:50:00-04:00,53.399
2025-04-28T05:00:00-04:00,53
2025-04-28T05:10:00-04:00,53
2025-04-28T05:20:00-04:00,53
2025-04-28T05:30:00-04:00,52.6
2025-04-28T05:40:00-04:00,52
2025-04-28T05:50:00-04:00,52
2025-04-28T06:00:00-04:00,52
2025-04-28T06:10:00-04:00,51.399
2025-04-28T06:20:00-04:00,51.2
2025-04-28T06:30:00-04:00,51
2025-04-28T06:40:00-04:00,51.2
2025-04-28T06:50:00-04:00,51.6
2025-04-28T07:00:00-04:00,52
2025-04-28T07:10:00-04:00,52.399
2025-04-28T07:20:00-04:00,53.399
2025-04-28T07:30:00-04:00,54.6
2025-04-28T07:40:00-04:00,55.2
2025-04-28T07:50:00-04:00,56.399
2025-04-28T08:00:00-04:00,58.399
2025-04-28T08:10:00-04:00,62.799
2025-04-28T08:20:00-04:00,67.4
2025-04-28T08:30:00-04:00,71
2025-04-28T08:40:00-04:00,73
2025-04-28T08:50:00-04:00,75
2025-04-28T09:00:00-04:00,76.799
2025-04-28T09:10:00-04:00,79.599
2025-04-28T09:20:00-04:00,81.2
2025-04-28T09:30:00-04:00,82.2
2025-04-28T09:40:00-04:00,84
2025-04-28T09:50:00-04:00,85.599
